id"tipo_vialidad"nombre_vialidad"tipo_vialidad_entre_1"nombre_vialidad_entre_1"tipo_vialidad_entre_2"nombre_vialidad_entre_2"tipo_vialidad_entre_3"nombre_vialidad_entre_3"numero_exterior"letra_exterior"edificio"edificio_piso"numero_interior"letra_interior"tipo_asentamiento"nombre_asentamiento"tipo_centro_comercial"nombre_centro_comercial"numero_de_local"codigo_postal"entidad"municipio"localidad"numero_manzana
1"2"NINGUNO"2"NINGUNO"2"NINGUNO"2"NINGUNO"0"SN"""0""2"HERMOSILLO"1""0"21840"2"2"Ejido Hermosillo"3
2"2"MACHERO"2"TERCETA"3"CUARTA"3"RIBEROL"366"11"MAXICOM"PISO 1"0""3"SECCIÓN PRIMERA"1""0"0"2"1"Ensenada"16
3"3"NINGUNO"3"NINGUNO"4"NINGUNO"4"NINGUNO"0"DOMICILIO CONOCIDO"""0""3"VENUSTIANO CARRANZA"1""0"0"2"2"Los Ángulos (Colonia Venustiano Carranza)"800
4"2"SINALOA"2"RODOLFO SÁNCHEZ TABOADA"3"BENITO JUÁREZ"3"19 DE MARZO"0"SN"""0""2"PUNTA COLNETT (PUNTA COLONET)"1""0"0"2"1"Ejido Punta Colnett (Punta Colonet)"4
5"4"A BATAQUES MURGUIA"1""2""2"MANZANA 800"0"SN"""0"KM 17.5"3"CHAPULTEPEC"1""0"0"2"2"Familia Lamarque (Colonia Chapultepec)"800
6"2"ITURBIDE"2"SEGUNDA"3"TERCERA"3"RAYON"284""""3""3"OBRERA"1""0"22890"2"1"Ensenada"6
7"5"PEDRO LOYOLA"6"ESMERALDA"7"ESMERALDA"7"PEDRO LOYOLA"406""ESPACIO 406"PLANTA BAJA"10""4"PLAYA HERMOSA"2"ESPACIO 406"10"22890"2"1"Ensenada"9
8"2"MEXICALI SAN LUIS"2"NINGUNO"3"NINGUNO"3"MEXICALI SAN LUIS"0"SN"""0""2"HECHICERA"1""0"21620"2"2"Ejido Hechicera"29
9"6"RIO GRIJALVA"2"PASEO DE SERVICIO"3"MEXICO"3"ESMERALDA"1034""""0""3"COSTA BELLA"1""0"0"2"1"Ensenada"50
10"7"1810"7"1810"8"LAZARO CARDENAS"8"1810"1590""""0""3"EX EJIDO ZACATECAS"1""0"21090"2"2"Mexicali"28
11"2"NINGUNO"2"NINGUNO"3"MANGLE"3"LICENCIADO BENITO JUAREZ"0"SN"""0""5"SANTA CANDELARIA"1""0"22910"2"6"Camalú"33
12"5"SOTO"2"JUAN RODRIGUEZ CABRILLO"3"TERCERA"3"BALBOA"191""""0""3"OBRERA"1""0"22830"2"1"Ensenada"22
13"2"NINGUNO"5"REVOLUCIÓN"6"NINGUNO"6"NINGUNO"0"PARCELA 72"""0"O"2"RODOLFO SANCHEZ TABOADA MANEADERO"1""0"0"2"1"Rodolfo Sánchez Taboada (Maneadero)"6
14"2"SIN NOMBRE "2"NINGUNO "3"NINGUNO"3"NINGUNO "0"SN"""0""2"MESA DE SAN JACINTO"1""0"0"2"6"Ejido Mesa de San Jacinto"15
15"2"TERCERA"5"CORONEL ESTEBAN CANTU"6"RAUL PONCE"6"SEGUNDA"0"SN"""0""2"CORONEL ESTEBAN CANTU"1""0"22794"2"1"Coronel Esteban Cantú"15
16"2"Bugambilias (Arroyo Aguajito)"1"Ninguno"2"Ninguno"2"Ninguno"2367""""0""3"MÁRQUES DE LEÓN"1""0"22859"2"1"Ensenada"8
17"5"Ninguno"16"Ninguno"17"Primera"17"Ninguno"0"SN"""0""3"COLINAS DEL MAR"1""0"22760"2"1"El Sauzal de Rodríguez"1
18"2"7"21"MAR"22"MAR"22"NINGUNO"1""BAJA AQUA"PISO 1"0""3"22760"1""0"0"2"1"El Sauzal de Rodríguez"2
19"5"PEDRO LOYOLA"6"ESMERALDA"7"ESMERALDA"7"PEDRO LOYOLA"406""ESPACIO 406"PLANTA BAJA"10""4"PLAYA HERMOSA"2"ESPACIO 406"10"22890"2"1"Ensenada"9
20"8"FRANCISCO L MONTEJANO"5"PAULINA"6"TRINIDAD"6"FERNANDA"0"SN"""0""4"RESIDENCIAS"1""0"21280"2"2"Mexicali"4
21"5"REVOLUCION"2"NINGUNO"3"PRIMERA"3"PANTANO"0"SN"""0""3"MANEADERO"1""0"22790"2"1"Rodolfo Sánchez Taboada (Maneadero)"2
22"2"NINGUNO"2"NINGUNO"3"REVOLUCIÓN"3"LA BUFADORA"0"SN"""0""3"MANEADERO PARTE ALTA"1""0"0"2"1"Rodolfo Sánchez Taboada (Maneadero)"6
23"2"H DE LAS MORAS"2"DURAZNO"3"TEJOCOTES"3"ZINIAS"280""""0""3"VALLE VERDE PARTE ALTA"1""0"0"2"1"Ensenada"21
24"2"SEXTA"2"NINGUNO"3"NINGUNO"3"NINGUNO"156""""0""4"SAN QUINTIN"1""0"0"2"6"San Quintín"25
25"5"AV INDUSTRIAL"2"Cuarta"3"Los Girasoles"3"20 de Noviembre"301""""0""3"VICENTE GUERRERO"1""0"22992"2"1"San Vicente"16
26"4"TERCERA"4"ENSENADA LA BUFADORA"5"URSADORA"5"SEXTA"10""KILOMETRO"PISO 1"10""2"CORONEL ESTEBAN CANTU"1""0"22791"2"1"Coronel Esteban Cantú"29
27"2"CAPRICORNIO"2"MIGUEL ALEMAN"3"URANO"3"SAGITARIO"9502""""0""3"SANCHEZ TABOADO PRODUTSA"1""0"22185"2"5"Tijuana"30
28"2"ZOMPANTLE"5"3"6"3"6"3"95"SN"""0""3"VALLE DE PUEBLA"1""0"21395"2"2"Mexicali"11
29"8"MANUEL GOMEZ MORIN RIO CAJEME"5"SAN JUAN"6"SAN ANGEL"6"SAN FERNANDO"0"SN"""0""3"SAN FERNANDO"1""0"21000"2"2"Mexicali"2
30"5"MAR NEGRO SUR"8"CHETUMAL"9"ENSENADA"9"MAR CANTABRICO SUR"0"SN"""0""3"SONA CENTRO"1""0"21850"2"5"San Felipe"16
31"2"LUIS ECHEVERRIA ALVAREZ ESTE"2"PUENTE CALDERON"3"PEDRO MORENO"3"RIO SALADO"1755""""0""3"INDEPENDENCIA"1""0"21290"2"2"Mexicali"10
32"4"TKT MXCLI KM 113"2"TERRACERIA "3"TERRACERIA "3"TERRACERIA "113""""0""6"COOPERATIVA JACMECD"1""0"0"2"3"Cooperativa Jamec"800
33"7"TENIENTE AZUETA"7"LAZARO CARDENAS"8"240"8"MAR"96""""0""3"22760"1""0"0"2"1"Ensenada"42
34"2"SAN FELIPE"7"PLINTA"8"LAS PALMAS"8"ENSENADA"187""""0""4"ACAPULCO"1""0"0"2"1"Ensenada"12
35"9"20 DE NOVIEMBRE"2"11"3"12"3"20 DE NOVIEMBRE"1193""""0""3"22820"1""0"0"2"1"Ensenada"15
36"7"CUAUHTEMOC SUR ORIENTE"2"RIO BRAVO"3"AGUA CALIENTE"3"RIO PANUCO"9730"A"SPASIOS WORKSPACE"PLANTA BAJA"0""4"REVOLUCION"2"SPASIOS WORKSPACE"9"22015"2"5"Tijuana"23
37"2"10"5"ALVARO OBREGON"6"MOCTEZUMA"6"11"285""""6""3"22820"1""0"0"2"1"Ensenada"18
38"3"PARCELA"3"TERRENO BALDÍO"4"NINGUNO"4"NINGUNO"0"SN"""0""3"P LVORA"1""0"0"2"2"Ejido Tamaulipas (Estación Cucapah)"25
39"5"ABELARDO L RODRIGUEZ"2"INDEPENDENCIA"3"JOSE MA MORELOS Y PAVON"3"ALVARO OBREGON"0"SN"""0"SN"3"VENUSTIANO CARRANZA"1""0"21739"2"2"Nuevo León"3
40"2"JONICO"2"TOPOLOBAMPO"3"ENSENADA"3"MAR MEDITERRANEO SUR"883""""0"SN"7"SAN FELIPE"1""0"21850"2"5"San Felipe"6
41"2"RUMOROSA"2"SANTIAGO GALLEGOS"3"AVENIDA DEL SAUZAL"3"SAN TELMO"107""""0""3"EL RUBI"1""0"22630"2"5"Tijuana"57
42"8"VISTA AL MAR"2"SIN REFERENCIA"3"ESPERANZA"3"OLIVOS"0"SN"""0""3"EL SAUZAL DE RODRIGUEZ"1""0"22760"2"1"El Sauzal de Rodríguez"34
43"2"CALLE DEL MAR"2"ESPERANZA"3"TRIUNFO"3"OLIVOS"0""""0""3"VISTA AL MAR"1""0"22760"2"1"Ensenada"37
44"5"K"2"SEGUNDA"3"COLINAS RIVERSIDE"3"L"408""""0""3"LOMAS DEL SAUZAL"1""0"22760"2"1"El Sauzal de Rodríguez"40
45"2"DUNAS"2"VELEROS"3"DELFINES"3"CORAL"0"SN"""0""8"MANEADERO"1""0"22790"2"1"Rodolfo Sánchez Taboada (Maneadero)"2
46"2"SAN FELIPE"2"BAHIA MAGDALENA"3"ENSENADA"3"ESTANCIA"51""""0""4"ACAPULCO"1""0"22830"2"1"Ensenada"38
47"2"AGATA"2"BASALTO"3"CAMAL"3"ERENDIRA"155""""0""3"PEDREGAL PLAYITAS"1""0"22760"2"1"La Calavera"800
48"2"NINGUNO"2"NINGUNO"3"KILIHUA"3"NINGUNO"0"SN"""0""4"CAPRICORNIO"1""0"22910"2"6"Camalú"21
49"2"MIGUEL HIDALGO Y COSTILLA"5"CORREGIDORA"6"JOSE MARIA MORELOS Y PAVON"6"VICENTE GUERRERO"200""""0""3"ALDRETE"1""0"21430"2"3"Tecate"36
50"2"REVOLUCION"2"NINGUNO"3"NINGUNO"3"NINGUNO"0""""0""9"ESMERALDA"1""0"22991"2"6"Santa Rosaliíta"4
51"5"PASEO CENTENARIO TIJUANA"7"CUAUHTEMOC NORTE"8"FRAY SERVANDO TERESA DE MIER"8"PADRE FRANCISCO EUSEBIO KINO"10000""""0""10"MANZANA 29"1""0"22320"2"5"Tijuana"23
